17 22 1 4827 694 0 10
31 19 3.782814
24 47 8.469662
8 34 2.821440
22 32 17.197490
7 13 13.942832
16 49 13.408302
30 2 11.201510
34 18 11.921407
33 45 8.457397
41 0 2.101983
11 30 0.252123
19 29 7.219787
33 27 0.729279
29 22 2.130617
34 37 3.387619
38 11 19.973070
6 23 12.180000
0 13 36.603491 6.792024
0 7 39.243863 5.849057
0 3 19.106549 27.142202
1 8 16.232995 15.475771
1 3 0.842768 26.933937
2 13 2.856726 34.473809
2 4 8.802303 33.000111
3 14 49.656917 16.201578
4 15 5.307487 40.915547
4 11 49.376658 33.805599
4 10 14.317516 29.099373
5 16 38.566218 39.289281
5 15 38.569618 57.035876
6 10 20.274366 61.171668
7 13 40.322090 12.427012
7 11 41.227084 18.870555
9 12 43.206074 43.324881
10 16 12.756759 13.844745
10 11 14.400099 10.047609
11 16 1.304856 22.619223
12 15 0.255583 21.873395
12 14 43.725628 10.886343
