15 18 1 14657 1258 0 10
12 17 0.358896
10 2 4.433415
32 25 0.103388
1 32 5.775735
1 2 11.584395
23 20 11.698466
9 13 6.278060
31 1 3.025409
26 24 2.929244
37 29 11.750040
2 14 1.450991
22 20 16.820695
5 21 19.029979
34 28 17.044351
41 20 9.217818
0 13 22.976050 32.294981
0 5 39.863314 19.910060
1 11 39.572294 40.698968
1 8 46.919749 33.041171
1 4 8.433127 14.677615
2 14 32.612989 17.698135
2 13 46.898635 6.809053
2 9 36.772760 12.249316
3 12 6.734623 22.893428
5 12 12.235215 31.379556
5 8 16.277396 8.569561
6 12 43.259132 13.940607
6 11 7.305464 21.733969
6 10 15.652244 13.701836
7 11 39.497485 23.075891
8 11 20.529295 10.034896
9 13 26.008180 3.951173
12 13 6.539057 36.033694
