18 25 0 4182 260 0 10
41 8 12.452517
27 17 0.717593
13 27 3.989420
42 11 14.317851
48 2 13.452156
7 5 18.690934
22 5 17.191707
39 14 19.148282
33 41 3.654795
45 39 10.543711
11 40 12.860760
40 26 19.116178
43 2 1.420835
31 24 7.120928
39 48 19.946602
27 1 6.187406
23 33 7.718455
12 39 12.331727
0 15 5.353605 26.219024
0 12 37.755700 12.073174
0 4 35.738048 17.014503
0 3 25.823953 3.177152
1 13 42.672687 14.326270
1 5 38.164548 27.314590
1 4 39.686461 49.610444
2 17 6.091833 21.664883
2 10 23.588920 19.855975
2 8 18.460357 25.789605
2 4 11.956157 61.471893
3 7 3.611524 8.045713
4 12 48.371722 5.974660
4 8 9.613108 59.680785
6 15 40.709982 8.175540
6 13 47.593838 38.028863
7 16 35.889244 47.723400
8 16 38.337686 21.860148
8 13 35.584722 24.521235
8 11 10.475048 21.241282
9 14 22.716808 16.929666
9 11 24.375693 27.477812
10 17 38.598127 1.765031
10 16 37.884359 22.357812
11 13 33.286694 11.466725
