19 20 1 2166 1637 0 10
9 29 5.198425
1 5 5.920171
4 16 8.359820
29 49 18.721186
43 37 14.960392
14 32 17.821515
11 15 13.613296
35 23 6.058268
18 13 11.108775
14 20 1.087355
41 21 1.242876
36 19 16.272733
49 25 0.290981
20 11 17.178157
36 25 15.494956
44 20 2.360418
49 12 9.624362
26 5 10.832354
29 39 15.873248
0 11 15.045929 56.962272
1 9 24.379019 24.134071
1 3 13.085025 74.592761
2 15 21.188576 60.965589
2 8 38.864117 27.340041
2 5 3.105413 29.830973
3 5 43.852348 23.515032
4 14 48.663145 20.562196
6 13 18.558750 16.005049
6 8 46.398998 12.040775
7 16 35.414774 34.302382
7 11 37.012520 8.205490
10 18 42.451582 37.270825
10 17 42.043269 33.226504
10 15 2.830795 4.206619
10 12 15.431559 14.619661
11 14 42.519237 8.145207
12 15 39.389270 12.701134
12 14 15.639364 14.457108
13 16 1.079827 35.156033
