18 25 1 26785 1504 0 10
41 8 16.213933
27 17 9.181742
13 27 18.161424
42 11 19.706003
48 2 6.938276
7 5 15.179101
22 5 11.388213
39 14 5.882977
33 41 10.079340
45 39 6.333144
11 40 7.374337
40 26 11.452469
43 2 15.597394
31 24 5.246687
39 48 16.651399
27 1 16.854921
23 33 1.346138
12 39 12.065067
0 15 41.585099 20.662855
0 12 48.160050 8.459890
0 4 48.392895 11.293616
0 3 49.707791 5.362881
1 13 28.223211 9.317468
1 5 17.171693 27.812720
1 4 0.157860 28.713464
2 17 1.034768 21.705227
2 10 7.471737 26.154073
2 8 27.893401 43.446803
2 4 14.180869 62.090879
3 7 40.615023 7.952937
4 12 32.719747 9.281204
4 8 34.440539 44.903793
6 15 7.097086 9.586380
6 13 40.862119 27.164093
7 16 31.484507 49.024292
8 16 9.930416 22.800800
8 13 23.816756 27.345618
8 11 37.661885 19.743760
9 14 19.261233 11.257966
9 11 7.671173 15.274867
10 17 44.959626 1.963468
10 16 18.841962 16.311380
11 13 47.688461 9.667866
