18 25 0 36284 267 0 10
41 8 16.647938
27 17 17.693970
13 27 9.186116
42 11 10.546181
48 2 1.054669
7 5 8.814174
22 5 17.141993
39 14 1.165922
33 41 16.725873
45 39 14.563114
11 40 19.850773
40 26 12.685981
43 2 15.881003
31 24 2.815711
39 48 11.301312
27 1 18.299332
23 33 2.833063
12 39 17.344699
0 15 3.370125 25.691723
0 12 28.278452 12.067880
0 4 19.875790 15.914605
0 3 15.013286 5.932829
1 13 47.399616 8.129298
1 5 49.269236 27.638770
1 4 0.869970 38.099142
2 17 46.780878 22.518784
2 10 46.140833 20.317467
2 8 20.090406 33.600407
2 4 10.630997 85.210882
3 7 48.682572 4.794030
4 12 46.200699 9.234595
4 8 20.599230 46.566934
6 15 12.804508 11.775221
6 13 24.018227 26.894051
7 16 9.365946 32.874876
8 16 2.483696 13.394485
8 13 46.102945 27.128001
8 11 29.657501 22.345477
9 14 26.747107 20.227697
9 11 17.318150 21.986445
10 17 22.430897 2.195342
10 16 4.852498 17.809843
11 13 32.915342 12.644002
