16 20 0 40494 331 0 10
3 9 0.165420
40 23 11.244831
6 47 8.354597
15 15 12.228599
28 26 15.518434
19 26 1.198362
15 38 11.687477
31 15 15.859673
14 48 16.491333
38 11 9.771483
23 13 10.425201
5 15 2.621738
30 39 2.120067
15 33 0.039804
1 33 9.374141
4 4 0.190765
0 3 2.402072 15.199219
1 15 28.657116 43.840970
2 8 45.345416 8.506506
2 5 47.610296 46.897733
3 7 31.204305 28.917949
3 6 0.541430 32.388702
4 10 15.278801 18.723551
4 7 17.627181 21.737950
4 6 16.213707 33.045066
5 13 32.186964 15.834061
6 14 27.417371 20.577497
6 13 10.437945 7.183615
7 13 47.899148 24.972378
8 11 7.146246 45.829777
9 12 40.427641 57.075280
11 15 4.642801 12.729372
11 14 11.473554 34.233907
11 13 45.584826 34.305005
12 15 28.241602 49.546663
12 13 47.187561 30.112266
