14 15 0 17544 2567 0 10
8 35 2.908099
27 6 5.445886
3 29 2.261465
34 23 13.812143
13 10 9.182680
19 38 16.122059
20 30 10.685777
17 32 19.040649
46 45 13.894692
28 24 2.747967
6 32 19.091119
31 8 11.003292
36 23 12.674236
17 29 13.035971
0 2 39.023485 9.116106
1 11 15.142627 8.150757
2 10 0.562028 7.270023
2 5 11.484322 20.456212
2 4 45.139051 29.255661
3 11 26.600416 27.767931
3 9 39.573077 11.245645
4 11 44.714925 26.865494
5 7 31.440186 10.460463
6 11 38.350887 28.694388
6 10 31.286339 18.659288
6 9 42.684987 15.731207
7 8 13.392764 50.141973
11 13 26.615760 50.253044
12 13 31.240493 36.223790
