16 20 1 25951 2326 0 10
3 9 5.732904
40 23 14.077472
6 47 12.722055
15 15 12.862429
28 26 12.596901
19 26 1.997338
15 38 9.583337
31 15 18.074981
14 48 9.986673
38 11 13.396174
23 13 11.695495
5 15 5.194943
30 39 8.002107
15 33 10.425520
1 33 2.775132
4 4 2.087663
0 3 42.795106 20.727165
1 15 37.035172 62.999550
2 8 14.956154 15.586869
2 5 10.268337 29.561986
3 7 9.643037 30.669395
3 6 41.373378 39.101166
4 10 38.139365 21.663869
4 7 42.101020 13.987357
4 6 43.143757 25.947880
5 13 4.825298 11.973596
6 14 48.215435 29.178258
6 13 23.103782 5.001275
7 13 29.251488 39.354758
8 11 1.711136 58.895400
9 12 43.028968 32.216110
11 15 32.560873 12.576313
11 14 34.313407 31.650355
11 13 32.489732 28.661405
12 15 29.442536 86.563968
12 13 45.111420 29.971049
