14 15 1 32861 273 0 10
8 35 1.236024
27 6 13.721071
3 29 2.862736
34 23 16.675991
13 10 5.357019
19 38 7.781010
20 30 5.757317
17 32 8.999391
46 45 18.810200
28 24 18.069573
6 32 0.426499
31 8 9.198128
36 23 5.880389
17 29 16.697878
0 2 36.316048 9.537977
1 11 15.483886 8.065606
2 10 24.112693 5.826183
2 5 9.686189 33.020992
2 4 49.780731 23.300273
3 11 11.839607 16.057676
3 9 19.882305 10.491846
4 11 34.691073 22.681576
5 7 15.709086 6.954018
6 11 12.133183 33.940438
6 10 32.386298 16.234907
6 9 21.792357 16.317142
7 8 28.611209 34.885309
11 13 5.951024 33.803055
12 13 31.667264 20.565056
