16 20 1 30905 1446 0 10
3 9 18.961865
40 23 17.525916
6 47 8.498606
15 15 17.209320
28 26 9.322377
19 26 19.347747
15 38 3.235416
31 15 2.766225
14 48 1.708159
38 11 15.327971
23 13 19.460627
5 15 12.808478
30 39 18.116467
15 33 9.899687
1 33 12.994772
4 4 8.232727
0 3 42.588298 22.570944
1 15 29.841884 67.870266
2 8 14.165333 11.397821
2 5 5.419371 32.310539
3 7 4.781957 25.000260
3 6 34.335018 26.771893
4 10 18.345622 17.573478
4 7 10.489772 22.280943
4 6 18.954911 21.994599
5 13 35.466355 8.628724
6 14 11.601612 20.016947
6 13 21.594676 9.238192
7 13 41.033485 48.128586
8 11 45.212707 36.678898
9 12 36.102800 38.312424
11 15 49.899645 14.534486
11 14 49.160398 29.019843
11 13 49.377385 32.839571
12 15 45.152304 55.220619
12 13 41.451543 17.705374
