14 15 1 24576 3132 0 10
8 35 13.042607
27 6 19.718418
3 29 16.881427
34 23 16.838129
13 10 12.615225
19 38 14.909131
20 30 15.206314
17 32 2.327160
46 45 10.120009
28 24 0.051859
6 32 16.204326
31 8 2.404462
36 23 3.976298
17 29 18.334012
0 2 14.045864 9.115702
1 11 41.524810 5.809470
2 10 42.556173 8.384877
2 5 46.628295 19.470374
2 4 8.761060 42.131698
3 11 35.515232 22.511345
3 9 47.083062 6.764329
4 11 6.673820 31.414476
5 7 19.335232 7.122355
6 11 48.510724 27.533533
6 10 37.507927 17.375185
6 9 49.446341 17.156711
7 8 11.083575 59.318824
11 13 33.836641 50.263686
12 13 9.516733 26.737060
