16 20 1 33026 1400 0 10
3 9 15.236481
40 23 8.348580
6 47 15.907525
15 15 6.620602
28 26 7.020248
19 26 4.679220
15 38 13.551228
31 15 5.120647
14 48 16.059256
38 11 14.561049
23 13 9.147664
5 15 17.195711
30 39 9.177220
15 33 10.335029
1 33 9.733637
4 4 4.879814
0 3 22.986298 16.746416
1 15 38.999495 63.378523
2 8 5.699987 15.599396
2 5 35.789004 34.289440
3 7 39.266405 20.207708
3 6 46.202543 39.188226
4 10 45.971279 14.239836
4 7 39.209234 11.965801
4 6 42.242322 23.651372
5 13 34.393350 8.991149
6 14 39.638807 16.037626
6 13 44.088513 9.719497
7 13 20.064130 36.626403
8 11 48.984481 59.570374
9 12 11.411883 55.853995
11 15 8.311909 13.515991
11 14 39.032626 31.124511
11 13 31.141530 40.075289
12 15 16.728347 82.607708
12 13 7.881702 21.625918
