12 13 0 42083 370 0 13
20 23 14.259186
1 19 19.579855
21 4 6.031504
3 22 3.654539
16 22 6.476550
0 19 20.671280
2 18 1.901569
22 8 3.767069
15 22 8.605993
9 12 24.216019
17 12 22.510956
22 19 0.126495
0 8 48.835952 7.704061
0 4 24.426830 4.332972
1 7 4.760479 46.905231
1 5 19.252080 1.627654
2 7 13.738377 4.622293
3 8 30.078823 14.912237
4 10 12.560127 13.318032
4 8 4.816544 1.479901
4 5 16.556565 18.681253
5 6 35.897385 4.291075
7 10 8.014366 7.135165
9 10 18.669376 14.913034
10 11 47.009601 17.094012
