15 15 1 41388 503 0 13
3 16 21.464511
20 16 7.745560
3 17 5.381660
9 13 15.933067
14 10 11.493060
3 15 13.746335
23 18 4.934852
5 7 7.030852
11 6 2.552927
9 24 4.298732
19 19 2.524372
22 8 2.461141
12 17 16.229411
4 0 18.970368
12 19 20.529978
0 5 32.793380 1.644660
1 8 46.913069 24.734399
1 2 12.412461 19.117260
2 5 42.984642 2.795984
3 11 14.930994 27.089905
3 5 35.904103 7.474110
4 9 29.511508 24.196784
4 7 2.736058 13.578856
6 11 37.057974 14.560366
7 14 4.306665 17.643231
7 8 40.992049 7.304679
8 14 24.105798 16.735149
8 13 22.773832 17.719578
10 14 1.020185 11.081636
12 14 17.095280 2.209306
