12 13 1 24000 1397 0 13
20 23 12.221597
1 19 3.466885
21 4 12.093785
3 22 5.940486
16 22 13.027067
0 19 1.483158
2 18 10.374219
22 8 20.244583
15 22 11.405930
9 12 22.340817
17 12 12.519067
22 19 8.089960
0 8 8.198597 9.847018
0 4 44.119944 5.778606
1 7 10.867181 41.450696
1 5 22.546166 1.870847
2 7 35.682846 4.972236
3 8 32.419409 16.632229
4 10 46.224223 15.274369
4 8 45.209101 1.850454
4 5 3.356044 31.414990
5 6 20.933569 3.772566
7 10 8.544711 7.720863
9 10 36.343948 13.250326
10 11 3.562978 10.582757
