15 15 1 19242 2099 0 13
3 16 11.613663
20 16 15.992142
3 17 21.926013
9 13 12.957669
14 10 23.041302
3 15 5.839316
23 18 14.020049
5 7 9.058211
11 6 14.713477
9 24 21.939296
19 19 11.069171
22 8 14.005532
12 17 22.663560
4 0 5.711286
12 19 3.415458
0 5 36.620227 1.355156
1 8 38.712534 17.153024
1 2 19.205259 27.551713
2 5 15.908530 2.058425
3 11 28.224413 17.057288
3 5 49.051753 12.459584
4 9 12.455492 16.384783
4 7 41.566477 10.112184
6 11 35.280175 17.222033
7 14 11.598155 23.733435
7 8 47.097136 9.898209
8 14 49.479200 23.374797
8 13 33.516845 14.110345
10 14 4.535154 10.026456
12 14 33.040115 3.153759
