19 23 1 3913 598 0 13
17 13 6.208071
1 15 24.731507
6 1 13.026975
17 1 24.504353
22 15 23.953860
22 9 7.563549
16 17 8.446775
14 11 9.619052
3 14 3.186357
17 17 7.546036
8 11 3.607116
14 6 8.812154
21 13 23.251505
18 8 15.813215
20 16 19.126228
19 22 6.712222
21 14 20.726113
6 12 6.304807
19 6 16.575361
0 14 14.158765 4.595617
0 12 45.846877 4.635539
0 6 11.594755 6.614264
1 6 45.798070 27.321256
2 10 6.749883 12.023238
3 13 47.965580 10.921378
4 16 26.688821 1.956311
4 10 18.174731 21.554812
5 18 39.146628 6.329726
5 12 43.834645 7.014910
5 10 0.160351 27.016950
6 17 13.143650 11.414876
6 15 32.675307 11.272788
6 13 10.087806 9.476974
7 9 14.005719 9.945252
8 17 28.287404 6.723526
8 15 1.182765 27.964976
9 18 8.374218 16.576929
9 11 14.406252 14.315477
10 16 21.726295 14.454969
11 18 31.398095 7.115613
14 16 40.322159 3.116715
14 15 43.711405 7.066578
