12 13 1 42586 371 0 13
20 23 7.877633
1 19 24.683823
21 4 4.973764
3 22 3.639089
16 22 2.397304
0 19 4.542927
2 18 10.105134
22 8 21.948368
15 22 17.792591
9 12 13.275270
17 12 21.136958
22 19 19.871068
0 8 32.319820 5.971742
0 4 32.745435 6.991973
1 7 4.278380 27.517814
1 5 20.995477 1.328771
2 7 33.489641 7.254135
3 8 25.044989 21.199834
4 10 42.124645 16.672409
4 8 15.264754 1.022335
4 5 43.666795 31.238434
5 6 11.703351 2.393264
7 10 13.462535 11.914222
9 10 47.829050 11.037045
10 11 39.191798 12.481697
