13 17 0 44396 915 0 13
7 5 12.919450
5 8 1.034716
13 5 18.833180
14 8 3.254992
16 22 4.968698
19 13 8.325211
20 14 21.505888
13 16 13.669432
16 4 12.607784
14 17 11.218734
17 9 19.708133
11 10 6.376005
5 9 20.605204
0 12 11.841985 5.277903
0 3 29.339181 10.723342
1 12 1.410462 1.281022
1 11 29.250329 11.579458
1 8 49.124918 14.665895
2 10 38.806630 7.432949
2 9 40.209210 13.503175
2 5 37.775612 15.870699
3 5 43.184174 8.598425
4 5 12.869475 12.070005
5 11 20.124497 13.815745
5 10 47.500956 6.512044
5 6 0.145735 1.785763
7 9 35.573741 2.056734
8 11 35.468535 13.990032
8 10 48.570751 7.830477
9 11 47.186341 14.821897
