12 13 0 44482 1361 0 13
20 23 9.726793
1 19 20.305972
21 4 5.623201
3 22 9.289252
16 22 3.155277
0 19 0.026516
2 18 12.323692
22 8 23.259882
15 22 14.703262
9 12 6.211498
17 12 3.659904
22 19 11.295349
0 8 20.189282 7.754335
0 4 46.162005 4.406877
1 7 0.942188 44.092339
1 5 43.141887 1.185966
2 7 44.872021 6.074053
3 8 9.127247 19.848933
4 10 31.274639 14.402712
4 8 18.842511 1.128755
4 5 17.799383 19.269100
5 6 28.638156 3.015978
7 10 28.685715 7.480300
9 10 14.721881 15.554666
10 11 21.864044 13.546726
