13 17 1 21000 482 0 13
7 5 16.460088
5 8 11.362528
13 5 22.778169
14 8 23.063274
16 22 22.298493
19 13 6.838363
20 14 1.477847
13 16 5.516587
16 4 2.239852
14 17 16.423224
17 9 15.372666
11 10 0.586807
5 9 4.641922
0 12 40.193927 8.941354
0 3 9.560294 10.059025
1 12 7.147003 1.981860
1 11 47.239260 12.161167
1 8 27.262350 14.532834
2 10 47.800506 10.385056
2 9 17.361220 13.702339
2 5 16.520868 13.723721
3 5 15.454977 7.642546
4 5 26.766018 18.867612
5 11 45.567593 10.425618
5 10 24.688039 6.382901
5 6 32.396180 2.786659
7 9 31.369734 2.239202
8 11 30.341356 9.863019
8 10 13.108891 9.244887
9 11 6.694310 10.743614
