12 13 0 20900 712 0 13
20 23 6.913958
1 19 22.268855
21 4 23.203125
3 22 15.392565
16 22 24.256817
0 19 15.508450
2 18 17.549392
22 8 14.995743
15 22 5.555157
9 12 13.009135
17 12 11.647587
22 19 18.022656
0 8 13.206371 10.067501
0 4 18.120388 5.926711
1 7 16.436189 26.944447
1 5 29.890753 1.816060
2 7 46.693911 5.748612
3 8 19.222047 18.344975
4 10 6.756889 17.892861
4 8 8.899051 1.191858
4 5 36.582174 29.662053
5 6 4.934186 4.389235
7 10 44.552531 10.388414
9 10 29.633516 13.715091
10 11 20.818101 13.001456
