13 17 0 40833 1219 0 13
7 5 12.521754
5 8 11.809062
13 5 1.199790
14 8 5.744608
16 22 20.922074
19 13 9.202817
20 14 6.101216
13 16 8.096705
16 4 11.021021
14 17 6.668750
17 9 7.965303
11 10 6.094028
5 9 2.462024
0 12 28.641845 5.840512
0 3 48.469486 8.979915
1 12 35.931465 1.675491
1 11 5.131793 8.464780
1 8 41.785191 12.923096
2 10 11.069948 8.416129
2 9 9.022851 21.856175
2 5 27.755077 12.083384
3 5 25.662623 10.288640
4 5 46.369793 10.017827
5 11 14.287801 13.339275
5 10 46.467837 7.890095
5 6 4.407352 2.163470
7 9 39.827733 1.937752
8 11 30.697936 10.987140
8 10 35.636867 9.662824
9 11 3.707809 9.038366
