19 23 1 8571 1433 0 13
17 13 8.059995
1 15 12.437812
6 1 8.872452
17 1 10.176618
22 15 13.861936
22 9 11.294174
16 17 21.237291
14 11 12.122164
3 14 7.088975
17 17 21.340136
8 11 4.283398
14 6 15.262274
21 13 14.414112
18 8 11.508738
20 16 14.822497
19 22 14.157503
21 14 14.053804
6 12 20.366732
19 6 12.031204
0 14 8.940671 5.780542
0 12 35.852844 4.762815
0 6 47.095504 4.345179
1 6 15.518235 28.857802
2 10 18.255828 19.942945
3 13 39.095292 10.724511
4 16 0.709366 2.386509
4 10 4.729054 16.552115
5 18 29.428544 6.655281
5 12 2.677567 8.015617
5 10 39.883908 26.475914
6 17 24.131041 13.694656
6 15 34.261838 8.013143
6 13 47.027138 9.915811
7 9 44.509499 8.367739
8 17 30.493793 5.126340
8 15 30.624733 19.122914
9 18 6.143209 14.835559
9 11 11.695498 17.722941
10 16 25.498568 19.121658
11 18 47.495187 7.995133
14 16 14.327143 2.888725
14 15 21.434056 11.947099
